InstanceType,CurrentGeneration,FreeTierEligible,SupportedUsageClasses,SupportedRootDeviceTypes,SupportedVirtualizationTypes,BareMetal,ProcessorInfo,VCpuInfo,MemoryInfo,InstanceStorageSupported,InstanceStorageInfo,EbsInfo,NetworkInfo,PlacementGroupInfo,HibernationSupported,BurstablePerformanceSupported,DedicatedHostsSupported,AutoRecoverySupported,SupportedBootModes,Hypervisor,GpuInfo,InferenceAcceleratorInfo,Region,AvailabilityZone,Price,SpotPrice,AcceleratorName,AcceleratorCount,MemoryGiB,FpgaInfo
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1a,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1b,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1c,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1d,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1e,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1f,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-2,us-east-2a,0.204,0.039400,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-2,us-east-2b,0.204,0.039400,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-2,us-east-2c,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-west-2,us-west-2a,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-west-2,us-west-2b,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-west-2,us-west-2c,0.204,,,,16.0,
a1.2xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 8, 'DefaultCores': 8, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 16384},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1750, 'BaselineThroughputInMBps': 218.75, 'BaselineIops': 10000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-west-2,us-west-2d,0.204,,,,16.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1a,0.408,0.134300,,,32.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1b,0.408,0.134300,,,32.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1c,0.408,0.134300,,,32.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1d,0.408,,,,32.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1e,0.408,,,,32.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-1,us-east-1f,0.408,,,,32.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-2,us-east-2a,0.408,0.135200,,,32.0,
a1.4xlarge,False,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['arm64'], 'SustainedClockSpeedInGhz': 2.3}","{'DefaultVCpus': 16, 'DefaultCores': 16, 'DefaultThreadsPerCore': 1}",{'SizeInMiB': 32768},False,,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 3500, 'BaselineThroughputInMBps': 437.5, 'BaselineIops': 20000, 'MaximumBandwidthInMbps': 3500, 'MaximumThroughputInMBps': 437.5, 'MaximumIops': 20000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False, 'EncryptionInTransitSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,True,True,['uefi'],nitro,,,us-east-2,us-east-2b,0.408,0.078800,,,32.0,
